t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,theta,phi,sign_label,sign_AB,sign_BC,sign_AC,J_tri_norm,J_tot_analytic
0.02,3.4641016151377544,3.4641016151377544,2.0,0.42593992395590957,0.6296544335620404,1.556313103291269,0.34641016151377546,16.44941389209116,20.784609690826525,3.9056429857091013,0.18791033576314364,1.3843131429755431e-06,0.0,5.1881099374602416e-06,4.4047003810998575e-07,0.02184723976868754,0.04468303728392749,0.02228139838129695,0.013364583132842863,0.3322309989676152,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.3606206255170911,0.6577057733241929,1.561209748940765,0.34641016151377546,16.598658541802692,20.78460969082652,3.9371620385770347,0.1894267969013023,1.6289326525821785e-06,0.0,5.188124216513764e-06,4.404713297434526e-07,0.021886041215762164,0.04419273205418524,0.02225581818658922,0.01327484098510236,0.3322309989676152,1.1574288723751869,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.2922893738425113,0.6811278873310633,1.565449367765906,0.34641016151377546,16.727176226312682,20.784609690826525,3.9701119273667613,0.19101209916484532,1.8556642974563249e-06,0.0,5.188135974620653e-06,4.40472392893021e-07,0.0219187867637198,0.04355945111529878,0.022231267642230785,0.013196049510061333,0.3322309989676152,1.2401023632591288,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.22146906914293477,0.6996492608179621,1.5688984553660066,0.34641016151377546,16.83126077677024,20.784609690826525,4.003961522523962,0.19264068857117614,2.054399066705508e-06,0.0,5.188145169443042e-06,4.404732243390441e-07,0.021944634399638625,0.04278610116740733,0.022209475361981708,0.013131006637147669,0.3322309989676152,1.3227758541430708,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.1487330488601114,0.7130466374745354,1.5714461406497628,0.34641016151377546,16.907877870891145,20.784609690826525,4.038187967665542,0.19428740918083406,2.2142734107309496e-06,0.0,5.188151765824334e-06,4.4047382075085295e-07,0.021962933467759828,0.041880417282409425,0.022192053432531673,0.013082118518056433,0.3322309989676152,1.4054493450270127,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.07469561814569399,0.7211536426089694,1.573009214334629,0.34641016151377546,16.95477437786961,20.78460969082652,4.072293723275411,0.19592832311269023,2.323504624418057e-06,0.0,5.188155736028857e-06,4.404741802410683e-07,0.021973233037266976,0.04086754024474828,0.022180325525863822,0.013051251977148562,0.3322309989676152,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,5.5405130373066385e-17,0.7238675564140334,1.5735360691039706,0.34641016151377546,16.97056274847714,20.784609690826525,4.1058227846306785,0.19754149082928513,2.366600460510217e-06,0.0,5.188157066571879e-06,4.404743005892442e-07,0.021975282296059072,0.04005840094475,0.022175179438591014,0.013039611417162044,0.3322309989676152,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.015438392861595,0.0,1.403169580023263,0.34641016151377546,16.97056274847714,20.784609690826525,3.502714861758867,0.1685244473609154,-9.3913447803483e-07,9.3913447803483e-07,5.187821304189764e-06,4.4044393465725307e-07,0.021279494111098585,0.040867299539393796,0.02305115423754099,0.016811385464372,0.4096413319568203,0.0,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.0123973684100431,0.06711171014831636,1.403761940927801,0.34641016151377546,16.957818779626493,20.78460969082652,3.48025779189794,0.16744398108346406,-9.235957771595168e-07,9.235957771595168e-07,5.187867444037611e-06,4.404481074304911e-07,0.021288128658011444,0.04168020123415592,0.02305697628374359,0.01680610349129944,0.4096413319568203,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.0032720923373746,0.13393320148200696,1.4055273054187762,0.34641016151377546,16.919750062099464,20.78460969082652,3.463044661031056,0.1666158139384981,-8.782655739877515e-07,8.782655739877515e-07,5.187912103753576e-06,4.40452146532877e-07,0.02130932315887233,0.042726175447918735,0.023070999502058397,0.016787277312057577,0.4096413319568203,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.988056906693514,0.20016799217809872,1.408430447002135,0.34641016151377546,16.856854581775018,20.784609690826525,3.451237932341299,0.16604776243955807,-8.03219910918624e-07,8.03219910918624e-07,5.187955118052189e-06,4.40456036643333e-07,0.021342496214801027,0.04370486155396224,0.023092127398006857,0.016755187287373092,0.4096413319568203,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.9667455463533785,0.26550733221358497,1.4124124415859314,0.34641016151377546,16.769989929273038,20.78460969082652,3.444949410473627,0.16574520579013263,-6.986289744349165e-07,6.986289744349165e-07,5.187996331956905e-06,4.4045976355100436e-07,0.021386725612808584,0.04459135509546642,0.023118668949984496,0.016710330958512546,0.4096413319568203,0.3306939635357677,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.9393358715590656,0.32962473209033577,1.4173904389393717,0.34641016151377546,16.66041306377065,20.78460969082652,3.4442345634547515,0.16571081269690122,-5.648403900888049e-07,5.648403900888049e-07,5.188035609940148e-06,4.4046331582059395e-07,0.021440773864929735,0.045374436096770436,0.023148498057524985,0.0166534397065424,0.4096413319568203,0.4133674544197096,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.9058364438836133,0.3921713350902774,1.4232575244367403,0.34641016151377546,16.529832359029438,20.784609690826525,3.449085625538719,0.16594420953023736,-4.024952309985246e-07,4.024952309985246e-07,5.188072827193736e-06,4.404666822388492e-07,0.021503122972604,0.04604481639142914,0.023179250880056283,0.016585499907817325,0.4096413319568203,0.4960409453036515,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.8662748496501969,0.4527724850400666,1.4298828489265025,0.34641016151377546,16.380467617620127,20.784609690826525,3.459424032349395,0.166441616359832,-2.1267571401182658e-07,2.1267571401182658e-07,5.188107860225809e-06,4.404698503712723e-07,0.02157201763363487,0.04659340489212604,0.023208541556688753,0.01650777599465268,0.4096413319568203,0.5787144361875934,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.8207075843710571,0.5110258826855608,1.4371122462011336,0.34641016151377546,16.215111610273997,20.784609690826525,3.4750929331361986,0.16719548670042922,2.9183109766045694e-09,0.0,5.188140599868324e-06,4.4047281089198975e-07,0.021645516077477757,0.04701098638569242,0.023234177358266446,0.016421831819792794,0.4096413319568203,0.6613879270715354,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.7692311811495572,0.566501749642291,1.4447695863353018,0.34641016151377546,16.03718409492805,20.784609690826525,3.4958506964729867,0.16819419505461833,2.4176960418514215e-07,0.0,5.1881709319777855e-06,4.40475554031039e-07,0.02172154759580912,0.04728827842095644,0.02325435624842253,0.01632954565737614,0.4096413319568203,0.7440614179554773,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.7119940969357613,0.6187454120345998,1.452659120721294,0.34641016151377546,15.850766386779812,20.784609690826525,3.5213664490334273,0.16942182227206384,5.003309790048611e-07,0.0,5.188198756692857e-06,4.404780711286804e-07,0.02179797550064037,0.04741615629317515,0.023267831878606916,0.016233113201058014,0.4096413319568203,0.8267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.6492086739862338,0.6672826571115313,1.460569051136991,0.34641016151377546,15.733362557686752,20.784609690826525,3.55121873018679,0.1708580908187154,7.738177180788327e-07,0.0,5.1882239734791405e-06,4.404803511937061e-07,0.021872663633645872,0.04738598717839919,0.023274032510238584,0.016135032290010558,0.4096413319568203,0.9094083997233612,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.581162292548124,0.7116280876369088,1.4682764911985904,0.34641016151377546,15.986745679253797,20.78460969082652,3.584898274781387,0.1724784986635383,1.056030537602054e-06,0.0,5.18824648353377e-06,4.4048238756477787e-07,0.021943543730993283,0.047190048672516395,0.023273121363407222,0.01603806314532701,0.4096413319568203,0.992081890607303,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.5082266599444907,0.7512964896936991,1.475553877937228,0.34641016151377546,16.22355520728055,20.784609690826525,3.6218157250870195,0.17425469031951754,1.3392425455601178e-06,0.0,5.188266199602598e-06,4.404841702498885e-07,0.022008680127022288,0.04682201470887669,0.023265987350217242,0.015945159016517003,0.4096413319568203,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.4308640862976869,0.7858169417506361,1.4821767348047723,0.34641016151377546,16.437097960325307,20.784609690826525,3.661314707997065,0.17615508602083682,1.6141864523251947e-06,0.0,5.188283039609484e-06,4.404856938089452e-07,0.022066327778667724,0.046277497902905855,0.023254158473884547,0.01585936464546303,0.4096413319568203,1.1574288723751869,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.3496296265953369,0.8147490474270342,1.4879324964270204,0.34641016151377546,16.62121764263537,20.784609690826525,3.702690207760799,0.17814576568137408,1.870168716161425e-06,0.0,5.188296928895675e-06,4.4048694913811914e-07,0.022114979755739554,0.04555466594553118,0.02323963673025696,0.015783683963572135,0.4096413319568203,1.2401023632591288,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.2651681624475309,0.8377003143907912,1.4926299035239008,0.34641016151377546,16.770505096147915,20.784609690826525,3.7452115626385107,0.18019157532178695,2.0953042252781297e-06,0.0,5.188307805782965e-06,4.4048793290674126e-07,0.02215340139457185,0.044655085098720466,0.023224663728378343,0.01572092366562558,0.4096413319568203,1.3227758541430708,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.1782058710124077,0.8543433895658994,1.4961082982998786,0.34641016151377546,16.88050046898859,20.78460969082652,3.7881487942093948,0.18225739383892925,2.276776942270713e-06,0.0,5.188315614550644e-06,4.4048863911960723e-07,0.022180650175983013,0.043585700989697954,0.02321143951098697,0.015673524956884607,0.4096413319568203,1.4054493450270127,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.08953606269653547,0.8644316676318162,1.4982460363612111,0.34641016151377546,16.947872910007703,20.784609690826525,3.8308004432195895,0.184309472258714,2.4007952913353826e-06,0.0,5.1883203237632615e-06,4.404890652232041e-07,0.022196082547061884,0.04236995077830334,0.023201830321648284,0.015643400577642096,0.4096413319568203,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,6.642268232064458e-17,0.8678117787677643,1.4989672166635029,0.34641016151377546,16.970562748477136,20.784609690826525,3.8725207429368758,0.18631674111475124,2.449612464510509e-06,0.0,5.188321902347504e-06,4.4048920799788505e-07,0.02219934870582744,0.04134316203703902,0.023197109924775566,0.0156317966951868,0.4096413319568203,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.1461997695150754,0.0,1.2985476842856358,0.34641016151377546,16.970562748477136,20.78460969082652,3.196407593828531,0.15378723206138892,-1.1633328179227122e-06,1.1633328179227122e-06,5.187918225565295e-06,4.404527003121217e-07,0.02115550222385336,0.0412071485871708,0.023349767533125964,0.01897500235054653,0.48705166494602536,0.0,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.1428994411794247,0.07576267819183063,1.2992462753246437,0.34641016151377546,16.954319850496727,20.784609690826525,3.1691490515519507,0.15247575483463052,-1.1474992730720417e-06,1.1474992730720417e-06,5.187970207375206e-06,4.4045740099640796e-07,0.021166770763325647,0.04216914622595176,0.023360711827008492,0.01897112924050925,0.48705166494602536,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.1329892051258745,0.15124996762696236,1.3013296693617191,0.34641016151377546,16.905734262081396,20.78460969082652,3.1477307408857214,0.151445265882236,-1.101251943178999e-06,1.101251943178999e-06,5.188020476645147e-06,4.404619475817384e-07,0.021194999196894996,0.04336842376636832,0.02338934911251225,0.01895631733146542,0.48705166494602536,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.1164424853353707,0.22617730735748784,1.304760515410662,0.34641016151377546,16.825249099526147,20.78460969082652,3.132383691020775,0.15070688060133655,-1.0244976581026848e-06,1.0244976581026848e-06,5.188068875611585e-06,4.404663249690799e-07,0.021239409072687076,0.04449245696270874,0.02343363880818067,0.018930755122880887,0.48705166494602536,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.0932189350822226,0.3002420275675706,1.3094758817404026,0.34641016151377546,16.713648721589276,20.784609690826525,3.1232970991037248,0.15026970174389276,-9.1713756995998e-07,9.1713756995998e-07,5.188115267873328e-06,4.4047052039086765e-07,0.021298759426968565,0.04551787959843341,0.023490430938675918,0.018894787043290086,0.48705166494602536,0.3306939635357677,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.0632704285094234,0.3731149216683108,1.3153863505015695,0.34641016151377546,16.572126734427638,20.784609690826525,3.120609468808754,0.1501403930710358,-7.79166740873336e-07,7.79166740873336e-07,5.188159516216536e-06,4.404745219677153e-07,0.021371382274659505,0.046433028771198814,0.023555767490410166,0.01884893083848475,0.48705166494602536,0.4133674544197096,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.0265495609768478,0.44443267278872545,1.3223749839648775,0.34641016151377546,16.40237914262304,20.78460969082652,3.1243970780831107,0.15032262450721373,-6.108112767464698e-07,6.108112767464698e-07,5.188201501008855e-06,4.404783189304595e-07,0.021455229743299848,0.04722742274050591,0.023625240771032487,0.018793900430046168,0.48705166494602536,0.4960409453036515,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.9830206969336822,0.5137915800928623,1.3302964036731426,0.34641016151377546,16.206719235356218,20.78460969082652,3.1346604493348207,0.1508164211867944,-4.127020988160723e-07,4.127020988160723e-07,5.1882410934058715e-06,4.4048189962175854e-07,0.02154793139998045,0.04789022296091395,0.0236943681210132,0.018730632184170024,0.48705166494602536,0.5787144361875934,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.9326735093589023,0.5807431446400326,1.3389762973606947,0.34641016151377546,15.988207854401509,20.784609690826525,3.1513098305776457,0.1516174649153265,-1.8608466029522364e-07,1.8608466029522364e-07,5.188278175381909e-06,4.4048525338347133e-07,0.021646860980021325,0.048409966869991786,0.023758950728889405,0.018660311553232212,0.48705166494602536,0.6613879270715354,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.875538782558154,0.6447921825759199,1.3482117346787805,0.34641016151377546,15.750788296581925,20.78460969082652,3.174151036144688,0.15271641293055546,6.693722134872216e-08,0.0,5.188312618747944e-06,4.4048836855825613e-07,0.021749212269530173,0.04877466781023286,0.023815394744040947,0.01858439591584171,0.48705166494602536,0.7440614179554773,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.8117059917146885,0.7053982054850829,1.3577727183563892,0.34641016151377546,15.499409139804289,20.784609690826525,3.20287329631623,0.15409831331736998,3.4312961199076183e-07,0.0,5.188344302878942e-06,4.404912339328604e-07,0.021852083843561625,0.04897210729154829,0.023860980623216163,0.018504628269903126,0.48705166494602536,0.8267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.7413418331551751,0.7619808053676872,1.3674054039184338,0.34641016151377546,15.3375219476862,20.78460969082652,3.237040966890418,0.15574220613433581,6.378424555986452e-07,0.0,5.188373096673863e-06,4.4049383762789773e-07,0.02195257140877871,0.04899027585059291,0.02389406923020455,0.018423035468928893,0.48705166494602536,0.9094083997233612,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.6647084855011917,0.8139296620557491,1.3768373667679585,0.34641016151377546,15.671107568166978,20.784609690826525,3.276090983004953,0.15762100091063463,9.447354671987152e-07,0.0,5.188398883101786e-06,4.4049617020647247e-07,0.022047864636441514,0.048817944948105554,0.023914230797785947,0.01834190430073318,0.48705166494602536,0.992081890607303,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.5821799887442677,0.8606195156335523,1.3857851601227347,0.34641016151377546,15.983190552194186,20.78460969082652,3.319337738453565,0.1597017114022875,1.2555566536397603e-06,0.0,5.1884215332832514e-06,4.404982183459083e-07,0.0221353429752573,0.04844535273455279,0.02392227788870416,0.018263729345562554,0.48705166494602536,1.074755381491245,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.49425482061437476,0.901429995983358,1.393964179827048,0.34641016151377546,16.264942930755932,20.784609690826525,3.365986582753422,0.16194610497011308,1.5600282523645874e-06,0.0,5.188440930298391e-06,4.404999724982872e-07,0.022212662779031382,0.04786498305959397,0.023920180104413033,0.018191128660006262,0.48705166494602536,1.1574288723751869,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.40156263344936427,0.9357695921571093,1.4011005395086138,0.34641016151377546,16.508172380250098,20.784609690826525,3.4151563436488868,0.16431178619419526,1.8458977041306088e-06,0.0,5.18845697184254e-06,4.405014233377358e-07,0.022277827214957906,0.04707243204864671,0.023910841602384554,0.0181267271628861,0.48705166494602536,1.2401023632591288,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.30486329532460565,0.9631023422360061,1.4069442951102726,0.34641016151377546,16.705615930929543,20.784609690826528,3.4659102543180613,0.1667536848598014,2.09918356709433e-06,0.0,5.18846955940615e-06,4.4050256198246984e-07,0.022329231813667427,0.0460674665267729,0.02389773715966192,0.018073012980394085,0.48705166494602536,1.3227758541430708,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.20503692639872384,0.982975149418411,1.4112830029582357,0.34641016151377546,16.851235754271684,20.78460969082652,3.5172935180330143,0.1692258632879406,2.3045463315387927e-06,0.0,5.188478614696983e-06,4.405033807719505e-07,0.022365682547709792,0.044856044826924624,0.023884430249469794,0.018032178168781193,0.48705166494602536,1.4054493450270127,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.10306453159366206,0.9950431394460758,1.413954331995442,0.34641016151377546,16.940491711382773,20.784609690826525,3.5683746710769064,0.17168350640964122,2.445433244736741e-06,0.0,5.188484081653378e-06,4.4050387515426337e-07,0.022386389150376867,0.04346046056086863,0.02387403296213249,0.018005960791638895,0.48705166494602536,1.4881228359109546,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,7.647079803774878e-17,0.9990903250274707,1.4148563610616107,0.34641016151377546,16.97056274847714,20.784609690826525,3.6182871326039563,0.17408492083452112,2.500959935562048e-06,0.0,5.188485921134335e-06,4.4050404179873937e-07,0.022390939779728006,0.04223384779352733,0.02386870051655924,0.01799550857167817,0.48705166494602536,1.5707963267948966,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.2572456127289737,0.0,1.1913578258750588,0.34641016151377546,16.97056274847714,20.78460969082652,2.895586714160127,0.1393139807401878,-1.3650533406179448e-06,1.3650533406179448e-06,5.188017030370026e-06,4.404616358311131e-07,0.020996726121617452,0.04117644295396535,0.023361670708117552,0.02081205026697586,0.5644619979352304,0.0,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.253762611057456,0.08311178552373012,1.1921290811910625,0.34641016151377546,16.951013933870666,20.78460969082652,2.8632927189399453,0.13776023517072278,-1.349444426279693e-06,1.349444426279693e-06,5.1880739629243015e-06,4.404667843793675e-07,0.02101056530521084,0.042267054693823025,0.023379025485360617,0.02080995314903388,0.5644619979352304,0.08267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.243296996068614,0.16597565939314074,1.1944306844918935,0.34641016151377546,16.892465768115237,20.784609690826528,2.8371323611190222,0.13650159436822215,-1.3037956341465013e-06,1.3037956341465013e-06,5.188129025029944e-06,4.4047176461781135e-07,0.02104585953377037,0.04359717289178436,0.023426013567617462,0.02080037071229539,0.5644619979352304,0.16534698176788384,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.225800249767658,0.24833182496391804,1.1982257935713272,0.34641016151377546,16.795231622462627,20.78460969082652,2.817418784921327,0.13555312449118642,-1.2278032209941987e-06,1.2278032209941987e-06,5.188182077965477e-06,4.4047656255763457e-07,0.021101614598256185,0.04484676320731392,0.023499186071025698,0.02078340375483651,0.5644619979352304,0.24802047265182575,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.2011959384088953,0.32989686921832584,1.203451857462491,0.34641016151377546,16.65989595841687,20.784609690826525,2.8044414547439134,0.13492875240191202,-1.121036920200801e-06,1.121036920200801e-06,5.188232995022533e-06,4.404811676517184e-07,0.021176242965532575,0.04599372655961195,0.023593263298731074,0.02075924704136937,0.5644619979352304,0.3306939635357677,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.1693865444245801,0.4103523969293639,1.2100190164014224,0.34641016151377546,16.487408753109,20.784609690826525,2.798454280093578,0.13464069432724066,-9.830600126011555e-07,9.830600126011555e-07,5.188281654991628e-06,4.404855679096542e-07,0.021267614678752475,0.047026109296119105,0.023701690839505164,0.02072820318051746,0.5644619979352304,0.4133674544197096,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688776,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.130263368459855,0.48933435743891035,1.2178081148307522,0.34641016151377546,16.279219303039856,20.784609690826525,2.7996591348755784,0.13469866292996752,-8.135869047704502e-07,8.135869047704502e-07,5.188327931963965e-06,4.4048975356147935e-07,0.021373121292133646,0.04793247897888574,0.02381726132276173,0.020690701395617843,0.5644619979352304,0.4960409453036515,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.0837197463939896,0.5664235581350816,1.226668604010611,0.34641016151377546,16.037449231963326,20.784609690826525,2.808185416828429,0.1351088838616896,-6.126750487661906e-07,6.126750487661906e-07,5.188371698605131e-06,4.4049371150656214e-07,0.02148974944659135,0.04870050271608834,0.023932718396261297,0.020647319920000896,0.5644619979352304,0.5787144361875934,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688774,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,1.0296677548203743,0.6411380658595724,1.2364167158320918,0.34641016151377546,15.765101652972659,20.784609690826525,2.824066822698285,0.13587297835786216,-3.809529020426937e-07,3.809529020426937e-07,5.18841282333131e-06,4.4049743064267233e-07,0.021614163211684422,0.04931669410772884,0.024041293415940836,0.020598810003400626,0.5644619979352304,0.6613879270715354,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.9680583898187677,0.7129284212955058,1.246834399593864,0.34641016151377546,15.466298016864709,20.78460969082652,2.847217106404141,0.13698679690197824,-1.1988838824831208e-07,1.1988838824831208e-07,5.188451160976238e-06,4.4050089786917823e-07,0.02174279668142967,0.04976652451489388,0.024137158806808095,0.020546118572817226,0.5644619979352304,0.7440614179554773,anti_like_all_positive,1.0,1.0,1.0,1.732050807568877,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.8989048702811374,0.7811767916836994,1.257669612545208,0.34641016151377546,15.146525368312599,20.78460969082652,2.8774071691956107,0.13843931697527045,1.6789700877659778e-07,0.0,5.188486561825016e-06,4.4050409964135895e-07,0.021871959313459196,0.050034754654394754,0.024215802563325436,0.020490405521473236,0.5644619979352304,0.8267349088394192,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.8223082255917384,0.8452013038709937,1.2686386160207084,0.34641016151377546,14.936053075826958,20.784609690826525,2.9142463012737108,0.1402117405437707,4.782695562147968e-07,0.0,5.1885188633919136e-06,4.4050702074915904e-07,0.02199795535922607,0.05010596043096732,0.024274331664216633,0.020433050579688833,0.5644619979352304,0.9094083997233612,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
0.02,3.4641016151377544,3.4641016151377544,2.0,0.7384836958954897,0.9042667547423973,1.279430915354241,0.34641016151377546,15.350752938083122,20.78460969082652,2.9571706324786105,0.14227693839176517,8.051926102295921e-07,0.0,5.188547901602468e-06,4.405096470927461e-07,0.02211721523102975,0.04996524753202995,0.02431170011805676,0.020375644053405216,0.5644619979352304,0.992081890607303,anti_like_all_positive,1.0,1.0,1.0,1.7320508075688772,20.784609690826525
