t,h,J_AB,J_BC,J_AC,J_CD,include_D_transverse,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,regime_label,description,sign,sign_label,lambda_h_over_Jbar,Jbar_RMS,R_internal_norm,theta,phi,J_tri_norm,env_label,J_tot_analytic
0.5222222222222223,1.0,-1.7320508075688772,-0.0,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.3352230215459356,0.19354110172810565,4.163336342344337e-17,0.0,0.022234266505377007,0.00430957698011436,1.3874806223069274,0.38937639668597324,0.0,0.0,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.0,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.7261349759228226,-0.1430316220138625,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.3291805050213205,0.19005245318603636,-0.005295582477619968,0.005295582477619968,0.022348356368501184,0.0043352550091454445,1.40901652311004,0.3876090846036064,0.2036899301191749,0.05570577446576722,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.08267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.7084278921133755,-0.2850861930172136,-1.0605752387249068e-16,0.2,True,1.732050807568877,0.3116390308600105,0.17992487835702117,-0.008972343992377434,0.008972343992377434,0.022478871140266494,0.0043646595351681805,1.475837950697724,0.38885205927292166,0.25659763216561476,0.11052272588886372,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.16534698176788384,1.732050807568877,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.6790505134777014,-0.42519333624866035,-1.0605752387249068e-16,0.2,True,1.732050807568877,0.28321518153986397,0.1635143613006292,-0.011232873191396358,0.011232873191396358,0.022620174337846206,0.004396530343084071,1.567414329622311,0.38857097776936655,0.2926452404504759,0.16192052251084868,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.24802047265182575,1.732050807568877,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.6382035173001521,-0.5623959778531578,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.24504648545520802,0.14147765434153609,-0.012741352329830983,0.012741352329830983,0.02276625425735412,0.004429517392808169,1.668297953840883,0.38442058855323646,0.3199738812024731,0.20865070438609487,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.3306939635357677,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.5861659299829294,-0.6957568846668988,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.19865163935987284,0.11469157745938305,-0.013774869300903485,0.013774869300903485,0.022911241565115988,0.004462296620844741,1.7665128713736369,0.3758875350291109,0.3411963531939218,0.24977621033655698,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.4133674544197096,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.5232932210128292,-0.8243650664701649,-1.0605752387249068e-16,0.2,True,1.732050807568877,0.1457929991479353,0.08417362730402335,-0.014449622202913098,0.014449622202913098,0.023049875317704444,0.0044936755243739634,1.8529169453151344,0.3646225893809816,0.35739033724860425,0.28472318521011414,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.4960409453036515,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.4500148747442054,-0.9473419989742593,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.08845627262671622,0.05107025281254554,-0.01479530260821731,0.01479530260821731,0.023177863604945403,0.004522676114208979,1.9210640598869633,0.354099173900177,0.3690870363342218,0.3132980130142824,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.5787144361875934,1.732050807568877,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.3668314565853386,-1.0638476250332098,-1.0605752387249068e-16,0.2,True,1.732050807568877,0.030485769373670073,0.017600967154341268,-0.014792349608147293,0.014792349608147293,0.02329210619435801,0.004548587329584408,1.9669147488337249,0.34797632844941695,0.3766097877329897,0.3356692235341703,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.6613879270715354,1.732050807568877,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.27431119362913,-1.173086093085883,-1.0605752387249068e-16,0.2,True,1.732050807568877,0.03992804080827355,0.0230524651088711,-0.014402149559443779,0.014402149559443779,0.023390770378172353,0.00457098432322578,1.98834207883948,0.348119476935998,0.3801851389072134,0.35231922481882977,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.7440614179554773,1.732050807568877,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.1730860930858833,-1.27431119362913,-1.0605752387249068e-16,0.2,True,1.732050807568877,0.10047824136692714,0.05801113970089559,-0.013594341217117903,0.013594341217117903,0.023473232700945687,0.00458971700040256,1.9845973971469246,0.3542444449213924,0.37995975589606584,0.3639739027360744,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.8267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.0638476250332098,-1.3668314565853386,-1.0605752387249068e-16,0.2,True,1.732050807568877,0.16118662664193256,0.09306114228148749,-0.012367268207790747,0.012367268207790747,0.023539914809671904,0.004604873939430432,1.9559530733737698,0.36471033016811194,0.3759881557911251,0.3573012813870964,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.9094083997233612,1.732050807568877,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-0.9473419989742595,-1.4500148747442054,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.21926507488825614,0.12659275001061815,-0.010757523385373387,0.010757523385373387,0.02359204971187279,0.004616729872035652,1.903669246832608,0.37711043162718905,0.36822403816816024,0.3334450768865143,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,0.992081890607303,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-0.8243650664701652,-1.5232932210128292,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.2729536306403619,0.15758985212649862,-0.008839554358393838,0.008839554358393838,0.023631415524339842,0.004625685250592038,1.830283857471047,0.38866144335438557,0.3565166389641843,0.3029222316905227,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,1.074755381491245,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-0.6957568846668989,-1.5861659299829294,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.3205255201977561,0.18505549536831933,-0.006721842215300831,0.006721842215300831,0.023660068982503536,0.004632205418019786,1.7400786100927033,0.3967784795643049,0.3405816918622738,0.2656451264713313,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,1.1574288723751869,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-0.562395977853158,-1.6382035173001521,-1.0605752387249068e-16,0.2,True,1.732050807568877,0.36025695859717516,0.207994452023515,-0.004547556945401356,0.004547556945401356,0.023680102854639527,0.004636765054781389,1.639505515747143,0.3997694446645468,0.3198832140178049,0.22188452551201998,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,1.2401023632591288,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-0.4251933362486605,-1.6790505134777014,-1.0605752387249068e-16,0.2,True,1.732050807568877,0.3905330391410232,0.22547435527551246,-0.002503870566798839,0.002503870566798839,0.02369344226810478,0.0046398014575458335,1.537408235040362,0.39740914228204327,0.29329305733195327,0.17228304061999733,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,1.3227758541430708,1.732050807568877,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-0.2850861930172138,-1.7084278921133755,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.41000535474753486,0.23671670193267727,-0.0008389745519588529,0.0008389745519588529,0.02370168665321041,0.004641678257359505,1.4450581012815937,0.39136955584955985,0.2581086361649897,0.11783619217985959,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,1.4054493450270127,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-0.14303162201386263,-1.7261349759228226,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.417760125093876,0.24119392067964104,0.00011174463066083648,0.0,0.023705997716115094,0.00464265970148614,1.3764871939302605,0.38545549291073494,0.20611806724504578,0.05984077158846504,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,1.4881228359109546,1.7320508075688772,D_with_TF,1.7320508075688772
0.5222222222222223,1.0,-1.0605752387249068e-16,-1.7320508075688772,-1.0605752387249068e-16,0.2,True,1.7320508075688772,0.4134649261834799,0.2387140864325009,1.9081958235744878e-16,0.0,0.023707030051872687,0.0046428947250225505,1.3524841564210004,0.38456025446258313,0.0,0.0,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,1.5707963267948966,1.5707963267948966,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.1729165499254989,-0.0,-1.7233977680042012,0.2,True,1.7320508075688772,0.5043637921111784,0.29119457114488934,-0.0007282719896701331,0.0007282719896701331,0.026956459275298265,0.005391908832336534,1.715687402400504,0.44562419099659406,0.24430488062216155,0.0743043853675819,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.0,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.17232595223996583,-0.014279335514181575,-1.7233977680042012,0.2,True,1.7320508075688772,0.5051796151384657,0.2916655867893047,-0.0008974160296369299,0.0008974160296369299,0.02695932073681935,0.0053925763497919554,1.7150521678927975,0.4454203124010313,0.24324614999544347,0.07330005108698522,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.08267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.170558193564417,-0.028461128687745557,-1.7233977680042012,0.2,True,1.7320508075688772,0.5058575581250508,0.2920569973551049,-0.0009826804808935122,0.0009826804808935122,0.02696231053976677,0.005393273821078459,1.7145060009232551,0.4451593244562824,0.2421643290549813,0.07228550949766005,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.16534698176788384,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.16762534948309013,-0.04244850349316741,-1.7233977680042012,0.2,True,1.7320508075688772,0.5063879095536726,0.2923631958951848,-0.0009793922518742185,0.0009793922518742185,0.02696541066082852,0.005393997043430909,1.7140748190032171,0.44483897037375797,0.24108820642451204,0.07128737582067847,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.24802047265182575,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.16354745429492545,-0.05614591197751464,-1.7233977680042012,0.2,True,1.7320508075688772,0.5067622793156646,0.29257933837804734,-0.0008840465850951142,0.0008840465850951142,0.026968599565881487,0.005394740994720482,1.7137834369323368,0.44445970909976595,0.240048973587609,0.07033335009228678,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.3306939635357677,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.15835236415898946,-0.06945978695184966,-1.7233977680042012,0.2,True,1.7320508075688772,0.506973827146246,0.29270147557497994,-0.0006946126557071039,0.0006946126557071039,0.026971852396556896,0.005395499876856613,1.7136544767761475,0.4440265817384446,0.2390793896769687,0.0694514531057536,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.4133674544197096,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.15207556680866266,-0.08229918115000617,-1.7233977680042012,0.2,True,1.7320508075688772,0.5070174721419477,0.2927266740249971,-0.00041087281415280383,0.00041087281415280383,0.02697514125702866,0.005396267182579684,1.7137071599113725,0.44355253996107596,0.23821260081090864,0.06866908972691387,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.4960409453036515,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.1447599391344366,-0.09457638849063628,-1.7233977680042012,0.2,True,1.7320508075688774,0.5068900733490309,0.29265312029761215,-3.477195359171195e-05,3.477195359171195e-05,0.02697843559351441,0.005397035783892945,1.7139560539717642,0.44306482861639984,0.23748062494132713,0.06801196096265846,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.5787144361875934,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.13645545429127512,-0.10620754319867906,-1.7233977680042012,0.2,True,1.7320508075688772,0.5065905718689275,0.29248020303745176,0.00042925497809699273,0.0,0.026981702656142425,0.005397798039747936,1.7144098704628816,0.44261184325988706,0.23691257158772572,0.067502872830805,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.6613879270715354,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.12721884033129385,-0.1171131926936428,-1.7233977680042012,0.2,True,1.7320508075688774,0.5061200861100814,0.29220856795793204,0.0009740144970740265,0.0,0.02698490803054666,0.00539854592002198,1.7150704227887843,0.4422457020421482,0.23653273546359652,0.06716052044169227,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.7440614179554773,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.11711319269364281,-0.12721884033129385,-1.7233977680042012,0.2,True,1.7320508075688774,0.5054819536751187,0.2918401420248277,0.0015893807515366953,0.0,0.026988016224788414,0.0053992711424446505,1.715931852762185,0.4419739117018595,0.2363587691919622,0.06699835430281827,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.8267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.10620754319867906,-0.13645545429127512,-1.7233977680042012,0.2,True,1.7320508075688772,0.5046817157918745,0.291378124467521,0.0022622413025022783,0.0,0.026990991296083934,0.005399965318855227,1.7169802120356383,0.44176695131683935,0.23640018143846617,0.06702365423696907,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.9094083997233612,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.0945763884906363,-0.1447599391344366,-1.7233977680042012,0.2,True,1.7320508075688774,0.503727043004422,0.29082694387669716,0.0029765671564478888,0.0,0.026993797501275722,0.0054006201070345705,1.7181934431119399,0.44160114264565076,0.23665740065363483,0.06723693490359432,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,0.992081890607303,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.08229918115000619,-0.15207556680866266,-1.7233977680042012,0.2,True,1.7320508075688772,0.5026276038238849,0.29019218236985656,0.003713582811230874,0.0,0.02699639995501609,0.005401227364389305,1.7195417470002559,0.441473272229811,0.2371215790646658,0.0676317791231922,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,1.074755381491245,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.06945978695184969,-0.15835236415898946,-1.7233977680042012,0.2,True,1.7320508075688772,0.5013948809671905,0.28948046949670786,0.004451975858150638,0.0,0.026998765280123828,0.005401779299830989,1.7209882577874724,0.4414387477200749,0.23777519449769022,0.06819514208462878,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,1.1574288723751869,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.05614591197751466,-0.16354745429492545,-1.7233977680042012,0.2,True,1.7320508075688772,0.5000419424567292,0.28869935008349595,0.005168039926739754,0.0,0.027000862235537215,0.005402268620465667,1.7224898721243842,0.44172080334699404,0.2385933688967907,0.06890810206237863,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,1.2401023632591288,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.04244850349316743,-0.16762534948309013,-1.7233977680042012,0.2,True,1.7320508075688772,0.49858317701219407,0.2878571314614091,0.0058355794253408325,0.0,0.027002662308467797,0.005402688669949751,1.723997998416769,0.4422131957308129,0.2395457026897789,0.0697469688747149,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,1.3227758541430708,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.028461128687745575,-0.170558193564417,-1.7233977680042012,0.2,True,1.7320508075688772,0.49703400467886616,0.2869627163977411,0.006425310612082832,0.0,0.027004140258794038,0.005403033555704151,1.725458889338892,0.4427262551249892,0.24059834857763387,0.07068460929620911,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,1.4054493450270127,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.014279335514181587,-0.17232595223996583,-1.7233977680042012,0.2,True,1.7320508075688772,0.4954105744043403,0.286025428491733,0.006903515036160185,0.0,0.027005274605253732,0.005403298262549816,1.7268132454571787,0.4432219242624279,0.24171597085048055,0.07169176631563635,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,1.4881228359109546,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-1.0588084969293287e-17,-0.1729165499254989,-1.7233977680042012,0.2,True,1.7320508075688772,0.4937294602649171,0.2850548367907985,0.0072311984767231,0.0,0.027006048044560138,0.005403478750677815,1.7279962848759634,0.4436894494571661,0.24286310518699603,0.07273799649152188,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.1,1.5707963267948966,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.30567431560551706,-0.0,-1.704864573149169,0.2,True,1.7320508075688772,0.4936556407770915,0.285012217089631,-0.002251030036144675,0.002251030036144675,0.02692586111835583,0.005384771790989729,1.806733080951291,0.452429985296039,0.2953692682692183,0.1294088312654653,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.0,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.304630282842885,-0.025242384910406736,-1.704864573149169,0.2,True,1.7320508075688772,0.4954062098694588,0.28602290862634433,-0.0025143494699480344,0.0025143494699480344,0.026930750250121333,0.00538591207988337,1.8051587941960894,0.45179311227629454,0.29414349947768015,0.12764781745970039,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.08267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.3015053163573929,-0.05031233873643382,-1.704864573149169,0.2,True,1.7320508075688774,0.4969091980631971,0.2868906592645879,-0.00263964705669055,0.00263964705669055,0.02693605549340801,0.005387149463150331,1.803707141764607,0.4510016330580704,0.2928825475259574,0.12586275480644196,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.16534698176788384,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.29632076283881104,-0.07503860827285073,-1.704864573149169,0.2,True,1.7320508075688772,0.49813674024918675,0.28759938107611066,-0.0026188860115292922,0.0026188860115292922,0.026941745866824934,0.005388476725333269,1.8024375877077756,0.4500462529147807,0.2916208606964164,0.12410118333533776,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.24802047265182575,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.2891120380447394,-0.09925228802661627,-1.704864573149169,0.2,True,1.7320508075688772,0.49906312755295057,0.28813423103531255,-0.002445533462143032,0.002445533462143032,0.026947778523736546,0.005389883882875646,1.8014124964156166,0.4489233226712587,0.29039742806109703,0.12241433242265073,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.3306939635357677,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.27992838487507227,-0.12278797401266398,-1.704864573149169,0.2,True,1.732050807568877,0.4996657658556799,0.28848216442161734,-0.002115207617814009,0.002115207617814009,0.026954099341553038,0.005391358320766537,1.8006940642513016,0.4476395827788298,0.28925460053384067,0.12085546724570095,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.4133674544197096,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.2688325369930603,-0.14548489363083747,-1.704864573149169,0.2,True,1.732050807568877,0.4999261381601298,0.28863249044168104,-0.001626469212770973,0.001626469212770973,0.02696064386785503,0.0053928850124178584,1.8003404915155627,0.4462209115716639,0.2882362590661638,0.11947770129298362,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.4960409453036515,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.2559002902907794,-0.16718800390577093,-1.704864573149169,0.2,True,1.732050807568877,0.499830706516822,0.2885773929567281,-0.0009816955962965342,0.0009816955962965342,0.02696733858334725,0.005394446813486553,1.8004016699004755,0.4447321665283365,0.28738535924305675,0.11833135635907066,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.5787144361875934,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.2412199851263317,-0.18774905058762228,-1.704864573149169,0.2,True,1.732050807568877,0.4993716878645222,0.2883123784142597,-0.0001879400015149628,0.0001879400015149628,0.02697410243031333,0.00539602481776269,1.8009147795040175,0.44331489813463265,0.28674100382306444,0.1174610401600934,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.6613879270715354,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.22489190286962407,-0.20702758087892736,-1.704864573149169,0.2,True,1.7320508075688772,0.4985476429426869,0.2878366158568137,0.0007423488933216184,0.0,0.026980848547067202,0.005397598761279654,1.8019002737643484,0.4421686968391694,0.2863353338353948,0.11690270259302099,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.7440614179554773,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.2070275808789274,-0.22489190286962407,-1.704864573149169,0.2,True,1.732050807568877,0.4973638281549888,0.2871531400704656,0.0017908768387147889,0.0,0.026987486144689793,0.005399147459859255,1.803358747956961,0.44134168298029564,0.28619064696645985,0.11668100142443948,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.8267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.18774905058762228,-0.2412199851263317,-1.704864573149169,0.2,True,1.732050807568877,0.49583227600195773,0.28626889802263517,0.0029334250191649335,0.0,0.026993922461779115,0.005400649265099644,1.805269113829286,0.4407109700069709,0.28631720070288513,0.11680732868032619,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.9094083997233612,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.16718800390577096,-0.2559002902907794,-1.704864573149169,0.2,True,1.732050807568877,0.49397158899422733,0.2851946298778444,0.004140181379656618,0.0,0.02700006473593948,0.0054020825245609805,1.8075883371807402,0.44018093888204346,0.2867120978729199,0.1172787979112661,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,0.992081890607303,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.14548489363083753,-0.2688325369930603,-1.704864573149169,0.2,True,1.732050807568877,0.491806452944071,0.28394458799645445,0.0053764338163749155,0.0,0.027005822136519853,0.005403426033162018,1.8102527616480582,0.43972707877040557,0.2873594783456578,0.11807836672119322,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,1.074755381491245,1.7320508075688772,D_with_TF,1.7320508075688772
0.55,1.0,-0.122787974012664,-0.27992838487507227,-1.704864573149169,0.2,True,1.7320508075688772,0.4893668961668878,0.28253610923444433,0.006603480361659725,0.0,0.027011107611093627,0.005404659464701256,1.8131807862702678,0.43948629710370823,0.28823199397757504,0.11917609273718563,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.17741033298920508,1.1574288723751869,1.7320508075688772,D_with_TF,1.7320508075688772
