t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,regime_label,description,sign,sign_label,lambda_h_over_Jbar,Jbar_RMS,R_internal_norm,theta,phi,J_tri_norm,include_D_transverse,env_label,J_tot_analytic
0.1,2.0,2.0,2.0,-0.3462328267534394,-1.367242512952318,-1.0053709466928875,0.2,9.600204713947841,6.928203230275509,0.7776348880883244,0.11224192799225965,0.00012105092299495693,0.0,0.00026765696877541326,3.070500057222869e-05,0.34557596224981035,0.2150398908456309,0.12037084366621639,0.09572048378414816,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,0.9515136628812558,1.3227758541430708,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.23214427429079332,-1.3911643668020854,-1.0053709466928875,0.2,9.709556588704142,6.928203230275508,0.7976943991935037,0.11513726902635656,0.00013696309334340298,0.0,0.0002676511641488794,3.0704274614601346e-05,0.3462955586617099,0.2090188590094766,0.1200499728128799,0.0935942781786166,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,0.9515136628812558,1.4054493450270127,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.11646994104354366,-1.4055831574044846,-1.0053709466928875,0.2,9.775781917098294,6.928203230275508,0.8183762912592271,0.1181224430142306,0.0001483934763928494,0.0,0.0002676476691582356,3.0703837512358056e-05,0.34707858154949606,0.20353310281771195,0.11991774120143481,0.09239080017505022,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,0.9515136628812558,1.4881228359109546,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-8.636211614419089e-17,-1.4104003897992394,-1.0053709466928875,0.2,9.797958971132712,6.928203230275508,0.8393072045972833,0.12114356012675848,0.0001534414015608172,0.0,0.0002676465360378778,3.070369579849519e-05,0.3479362629381352,0.20145374731349713,0.12001714382324516,0.09218271573250832,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,0.9515136628812558,1.5707963267948966,1.732050807568877,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.4839250824478165,-0.0,-0.8932896225089828,0.2,9.797958971132712,6.928203230275509,0.7783279678817393,0.11234196544358416,-0.00010960063958712654,0.00010960063958712654,0.00026791309534459604,3.073703468958744e-05,0.3265402659579325,0.19252471315185962,0.11416039095079081,0.08193917006987433,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.0,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.478856725951138,-0.12254156203851747,-0.8932896225089828,0.2,9.773406473606894,6.928203230275509,0.7479072951974386,0.10795111955278153,-0.00010924323372071051,0.00010924323372071051,0.00026789337695887986,3.073456837621169e-05,0.32603891771815885,0.19602909172681907,0.1141983166910353,0.08237994699622495,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.08267349088394192,1.7320508075688774,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.4636862784752205,-0.2442460409528026,-0.8932896225089828,0.2,9.700051746631262,6.928203230275509,0.7169752769855705,0.10348646729248141,-0.00010698687087902254,0.00010698687087902254,0.0002678729031385271,3.0732007593403665e-05,0.32615935272516394,0.20289490216987638,0.11469608299592712,0.08416993738509174,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.16534698176788384,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.4385173695589561,-0.36428207174515276,-0.8932896225089828,0.2,9.578807562038289,6.928203230275509,0.686347041299675,0.09906566226296765,-0.00010275001248410704,0.00010275001248410704,0.00026785182564987003,3.072937132719833e-05,0.3268428454045616,0.20997038774261306,0.11556213145290659,0.08717508868760802,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.24802047265182575,1.7320508075688774,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.4035219283711806,-0.48182968661032216,-0.8932896225089828,0.2,9.411210596901547,6.928203230275509,0.6569949514710968,0.09482905302201572,-9.643892480524634e-05,9.643892480524634e-05,0.00026783031906809225,3.0726681412796e-05,0.3279886621864623,0.21642647731016995,0.11666434165168409,0.09119228874396604,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.3306939635357677,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.3589390092601172,-0.5960859161470683,-0.8932896225089828,0.2,9.19944621041264,6.928203230275509,0.6300158110543019,0.09093494952648042,-8.798687055031079e-05,8.798687055031079e-05,0.00026780857934480246,3.0723962360146295e-05,0.32947105130928833,0.22199888869042392,0.11786022648176342,0.09598580899986367,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.4133674544197096,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.3050731587697797,-0.7062702744533627,-0.8932896225089828,0.2,8.946386621511184,6.928203230275509,0.6065658109657491,0.08755023356057473,-7.737943384586763e-05,7.737943384586763e-05,0.0002677868216495706,3.072124108105534e-05,0.3311560936354093,0.22657200907028985,0.11901962654760309,0.10131776504602326,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.4960409453036515,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.2422923352782709,-0.8116300906365036,-0.8932896225089828,0.2,8.655646196047305,6.928203230275509,0.5877574493880479,0.08483548040559932,-6.466279428432229e-05,6.466279428432229e-05,0.0002677652774739672,3.071854652902939e-05,0.3329155979780773,0.230084205688724,0.12003649688129868,0.10696727193820262,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.5787144361875934,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.1710253954689553,-0.9114456503185123,-0.8932896225089828,0.2,8.39434790857326,6.928203230275509,0.5745238601948768,0.08292537633484376,-4.9938372262618e-05,4.9938372262618e-05,0.00026774419102571433,3.0715909245970785e-05,0.3346372632575081,0.2324999952070042,0.12083232183576116,0.11273931692970117,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.6613879270715354,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.0917591648044567,-1.0050351120151144,-0.8932896225089828,0.2,8.394347908573259,6.928203230275508,0.5674749194054222,0.08190794936927043,-3.3351404796285074e-05,3.3351404796285074e-05,0.00026772381498208885,3.0713360832601566e-05,0.3362314947128966,0.23380010948182492,0.12135525481369162,0.11846681816815544,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.7440614179554773,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.0050351120151146,-1.0917591648044567,-0.8932896225089828,0.2,8.39434790857326,6.928203230275509,0.566787233775336,0.0818086904983584,-1.5079766041522352e-05,1.5079766041522352e-05,0.0002677044056953605,3.0710933348387925e-05,0.33763558958131135,0.2339775432696672,0.12157816573632223,0.11536288764152232,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.8267349088394192,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.9114456503185123,-1.1710253954689553,-0.8932896225089828,0.2,8.39434790857326,6.928203230275509,0.5721705012147997,0.08258569822468194,4.6706195418786496e-06,0.0,0.000267686217943379,3.070865865528738e-05,0.33881588045316424,0.23303610922038198,0.12149737219335684,0.11001796106449274,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.9094083997233612,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.8116300906365037,-1.2422923352782709,-0.8932896225089828,0.2,8.655646196047305,6.928203230275509,0.5829271794075851,0.08413829098722964,2.5656409809751604e-05,0.0,0.00026766949942892405,3.070656772874436e-05,0.33976813918156423,0.2309905105386675,0.12113272196298346,0.10465389170079023,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,0.992081890607303,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.7062702744533628,-1.3050731587697797,-0.8932896225089828,0.2,8.946386621511184,6.928203230275509,0.5980842825904826,0.08632603038792484,4.756431986226156e-05,0.0,0.0002676544851430845,3.0704689955141085e-05,0.3405162354064447,0.22786806774737328,0.12052888377350164,0.09943000038331497,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,1.074755381491245,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.5960859161470685,-1.3589390092601172,-0.8932896225089828,0.2,9.199446210412642,6.928203230275509,0.6165516121542164,0.08899155981163365,6.994572879310938e-05,0.0,0.0002676413918089854,3.0703052435576694e-05,0.34110875955693815,0.22371348098232158,0.11975692392823772,0.09452984833664144,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,1.1574288723751869,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.4818296866103223,-1.4035219283711806,-0.8932896225089828,0.2,9.411210596901547,6.928203230275509,0.6372629130441989,0.09198097859765833,9.211424840152815e-05,0.0,0.00026763041259432696,3.070167932484047e-05,0.3416131107702479,0.2186010314868065,0.11891427633054494,0.09015799926275095,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,1.2401023632591288,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.3642820717451529,-1.4385173695589561,-0.8932896225089828,0.2,9.578807562038289,6.9282032302755105,0.6592760170746059,0.095158296482072,0.00011302057996804578,0.0,0.0002676217122708021,3.070059122634028e-05,0.3421065431845571,0.21266895032091165,0.1181201543652763,0.08653047659933401,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,1.3227758541430708,1.7320508075688774,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.24424604095280275,-1.4636862784752205,-0.8932896225089828,0.2,9.700051746631262,6.928203230275509,0.6818280922626653,0.0984134081522247,0.00013115100407774886,0.0,0.00026761542299939904,3.069980466641198e-05,0.3426640942346091,0.2062344758708838,0.11750311622996815,0.08385647435517932,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,1.4054493450270127,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.12254156203851757,-1.478856725951138,-0.8932896225089828,0.2,9.773406473606894,6.928203230275509,0.7043535787988949,0.10166468208105457,0.00014450645870668768,0.0,0.00026761164090573355,3.069933166410799e-05,0.3433443963457372,0.20026287551541183,0.11717948111155116,0.0823113828773319,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,1.4881228359109546,1.7320508075688774,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-9.086420511970954e-17,-1.4839250824478165,-0.8932896225089828,0.2,9.797958971132712,6.928203230275509,0.7264755752847243,0.10485771723758096,0.00015048702784899789,0.0,0.00026761042356386524,3.069917941966871e-05,0.34417576688478685,0.19786905822900885,0.1172266304456198,0.08200642723080737,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.028923995870461,1.5707963267948966,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.548562001861418,-0.0,-0.7758580581465645,0.2,9.797958971132712,6.928203230275509,0.6650757925828699,0.09599542196980591,-0.00011510647520040769,0.00011510647520040769,0.00026789725672224656,3.07350536434825e-05,0.320949347522442,0.187569380420058,0.1102617909940363,0.07124345226641246,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.0,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.5432728775144549,-0.12787923653704056,-0.7758580581465645,0.2,9.77121798076404,6.928203230275509,0.6328486357333957,0.09134383254924086,-0.00011487225222882243,0.00011487225222882243,0.00026787636847457123,3.073244102247408e-05,0.3205463721022215,0.1914069688376068,0.11040498906055934,0.07184136545083276,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.08267349088394192,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.5274416345559572,-0.25488492822069314,-0.7758580581465645,0.2,9.691288745451237,6.928203230275509,0.5993054916900138,0.08650229673851263,-0.00011310606520993139,0.00011310606520993139,0.000267854647341933,3.072972424933429e-05,0.32090475584397155,0.1987287252560392,0.1112243999060831,0.07412048813740253,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.16534698176788384,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.5011764164280004,-0.38014949739468124,-0.7758580581465645,0.2,9.559056622291672,6.928203230275509,0.565340361259349,0.08159985243921135,-0.00010963030693637578,0.00010963030693637578,0.0002678322541682543,3.0726923442858656e-05,0.32193388391856725,0.20618398117227432,0.11255556743556171,0.07786934007742612,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.24802047265182575,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.4646566412029793,-0.5028172600349444,-0.7758580581465645,0.2,9.376011609226516,6.928203230275509,0.532102684114824,0.07680240697755401,-0.00010423739010857188,0.00010423739010857188,0.0002678093749313354,3.0724061865772256e-05,0.3234897157413883,0.21295464060821417,0.11417840105226332,0.08278677940287413,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.3306939635357677,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.418131775976246,-0.6220502709391746,-0.7758580581465645,0.2,9.144272017694135,6.928203230275509,0.5009929600371678,0.07231210508489157,-9.67691762410836e-05,9.67691762410836e-05,0.00026778621924973957,3.07211657378792e-05,0.3254017530046058,0.21878521859296873,0.11587594062346511,0.08854777459250163,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.4133674544197096,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.3619196327528913,-0.7370340477422136,-0.7758580581465645,0.2,8.86662201737501,6.928203230275509,0.4736121661002149,0.0683600278973602,-8.715501976226295e-05,8.715501976226295e-05,0.00026776301808583244,3.0718263946072355e-05,0.32749648524972885,0.2235639078568112,0.1174679271719552,0.09484797001437059,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.4960409453036515,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.2964041974694944,-0.8469831346564806,-0.7758580581465645,0.2,8.759989540832189,6.928203230275509,0.4516324621572664,0.06518753090031781,-7.541275190617601e-05,7.541275190617601e-05,0.00026774002063442427,3.0715387657309634e-05,0.3296140933563095,0.22723079085136272,0.11882009920240569,0.10142369966084894,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.5787144361875934,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.2220330069808183,-0.9511464679314439,-0.7758580581465645,0.2,8.759989540832189,6.928203230275509,0.43656591988924853,0.06301286284176856,-6.162912241627916e-05,6.162912241627916e-05,0.0002677174904164996,3.071256982867254e-05,0.331619022893159,0.229751255248841,0.11984042794306624,0.10805562406761739,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.6613879270715354,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.1393140919292957,-1.0488125063806049,-0.7758580581465645,0.2,8.75998954083219,6.928203230275509,0.4294570801240683,0.06198679020375538,-4.593403982307466e-05,4.593403982307466e-05,0.0002676957006525742,3.0709844630272265e-05,0.3334062398308327,0.23110656064959564,0.12047169694000691,0.11456466101649145,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.7440614179554773,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.0488125063806049,-1.1393140919292957,-0.7758580581465645,0.2,8.75998954083219,6.928203230275509,0.43060667082299714,0.062152719328626496,-2.8476109049851333e-05,2.8476109049851333e-05,0.00026767492901233546,3.0707246786221276e-05,0.33490474617530974,0.23129008592928435,0.1206853081495186,0.11111250965552055,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.8267349088394192,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.9511464679314439,-1.2220330069808183,-0.7758580581465645,0.2,8.759989540832189,6.928203230275509,0.43947392092133103,0.0634325966364377,-9.404900876966579e-06,9.404900876966579e-06,0.0002676554518728723,3.07048108600938e-05,0.336079327468275,0.2303059440216375,0.12047812625498525,0.10500556923395435,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.9094083997233612,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.8469831346564808,-1.2964041974694944,-0.7758580581465645,0.2,8.75998954083219,6.92820323027551,0.45482473456102385,0.0656482957332268,1.11326510364246e-05,0.0,0.00026763753825417293,3.0702570492202597e-05,0.33693095051584276,0.22816902688762475,0.11987276031350344,0.09880645014820112,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,0.992081890607303,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.7370340477422138,-1.3619196327528913,-0.7758580581465645,0.2,8.86662201737501,6.928203230275509,0.4750440343214711,0.0685667002731068,3.296859609751778e-05,0.0,0.0002676214436239298,3.070055762854906e-05,0.33749577327863384,0.2249066147417383,0.11892107743249897,0.09268820963595416,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,1.074755381491245,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.6220502709391749,-1.418131775976246,-0.7758580581465645,0.2,9.144272017694137,6.928203230275509,0.4984587289172218,0.07194632033006919,5.5841524403718254e-05,0.0,0.0002676074037690237,3.069880175388118e-05,0.3378422954609757,0.22056287067787034,0.11771011209671566,0.08686029735921437,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,1.1574288723751869,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.5028172600349446,-1.4646566412029793,-0.7758580581465645,0.2,9.376011609226516,6.928203230275509,0.5235669424411121,0.07557037878929135,7.924797678702519e-05,0.0,0.0002675956289590414,3.069732916072265e-05,0.33806571162107046,0.21521044303357856,0.1163681218646997,0.0815704582657501,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,1.2401023632591288,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.3801494973946814,-1.5011764164280004,-0.7758580581465645,0.2,9.559056622291672,6.928203230275509,0.5491544589063216,0.07926361866906202,0.00010220387229470704,0.0,0.00026758629860340236,3.069616228290606e-05,0.3382781193777714,0.20898342131907446,0.11506579141517412,0.07709878574388995,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,1.3227758541430708,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.2548849282206933,-1.5274416345559572,-0.7758580581465645,0.2,9.691288745451237,6.928203230275509,0.574327249442851,0.08289699801719184,0.00012296420515962283,0.0,0.00026757955659948687,3.069531911292778e-05,0.3385933156108451,0.2021894051650311,0.11400419777210685,0.07373689163350822,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,1.4054493450270127,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-0.12787923653704067,-1.5432728775144549,-0.7758580581465645,0.2,9.77121798076404,6.928203230275509,0.5984954722343776,0.08638538050082253,0.00013885015316533278,0.0,0.0002675755075502601,3.0694812730991394e-05,0.3391063224957429,0.19578517240650659,0.1133812067781108,0.07174691950344346,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,1.4881228359109546,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-9.482207494304015e-17,-1.548562001861418,-0.7758580581465645,0.2,9.797958971132712,6.928203230275509,0.6213336491590529,0.08968178739963792,0.00014613259035647008,0.0,0.0002675742139860069,3.069465095584256e-05,0.3398708737325925,0.19308252607610582,0.1133385150266324,0.07130567489211644,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.106334328859666,1.5707963267948966,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.6039240137506177,-0.0,-0.6537795944461013,0.2,9.797958971132712,6.92820323027551,0.5618353003788855,0.08109394047849594,-0.00011796554415359608,0.00011796554415359608,0.00026787996362574604,3.073289068866725e-05,0.3151688390626837,0.18147891731996046,0.10518756559480565,0.0600897630817619,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.0,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.5984458000648822,-0.13245099524288215,-0.6537795944461013,0.2,9.769268932908615,6.928203230275508,0.5282521319290244,0.076246627642304,-0.00011793529298155411,0.00011793529298155411,0.0002678579918358609,3.073014256083084e-05,0.3149074836580134,0.18561127179745512,0.10550560168044307,0.060908987093409854,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.08267349088394192,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.582048580761985,-0.2639972158847131,-0.6537795944461013,0.2,9.683479490356957,6.928203230275508,0.49219079681495953,0.07104162225844333,-0.00011692199797092527,0.00011692199797092527,0.0002678351167817399,3.072728148012516e-05,0.3155722676259566,0.19332411335955357,0.10683086269877037,0.06383860700613851,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.16534698176788384,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.5548443654763269,-0.3937400678523962,-0.6537795944461013,0.2,9.54143596566905,6.928203230275508,0.4545171878965507,0.06560390519584633,-0.00011454149927820202,0.00011454149927820202,0.0002678115077146784,3.072432861883634e-05,0.3170254682488475,0.20110273052233393,0.10885352350817792,0.06852836999012482,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.24802047265182575,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.51701898658302,-0.520793275909471,-0.6537795944461013,0.2,9.344558825357108,6.92820323027551,0.41645790409940914,0.0601105207594853,-0.0001103816606592807,0.0001103816606592807,0.0002677873611385166,3.0721308555969884e-05,0.31906472241806144,0.20814138321618267,0.11120284245103042,0.07452324435819882,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.3306939635357677,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.468830829774335,-0.6442889378146496,-0.6537795944461013,0.2,9.094863191247544,6.928203230275509,0.3796785376208126,0.05480187647522491,-0.00010415867862951947,0.00010415867862951947,0.00026776289926515437,3.071824908529308e-05,0.321465559700743,0.2141923279096605,0.11355887700093033,0.08138060710463697,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.4133674544197096,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.410609069023424,-0.7633834529741658,-0.6537795944461013,0.2,9.073164373048057,6.9282032302755105,0.3463461220050901,0.04999075669310542,-9.575485495454675e-05,9.575485495454675e-05,0.0002677383675866257,3.0715180911355944e-05,0.3240116805591414,0.21914697480794637,0.11568953722056041,0.08872552816823967,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.4960409453036515,1.7320508075688772,True,D_with_TF,6.928203230275509
0.1,2.0,2.0,2.0,-1.342751417992304,-0.8772632850892303,-0.6537795944461013,0.2,9.073164373048055,6.928203230275509,0.3190896524720237,0.046056624187586756,-8.518819986128614e-05,8.518819986128614e-05,0.000267714031567148,3.0712137236488246e-05,0.3265121939139493,0.2229468290938099,0.11744211657140555,0.09625987736479959,ferro_field_dominated,"ferromagnetic-like, field-dominated",-1.0,ferro_like_all_negative,2.0,1.0,1.7320508075688772,1.1837446618488712,0.5787144361875934,1.7320508075688772,True,D_with_TF,6.928203230275509
