t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,h_over_Jz,Jz,Jz_abs,include_D_transverse,env_label,coupling_label
0.06,1.299038105676658,0.0,0.7500000000000001,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,9.0,5.0625,0.35525810309647327,0.07017444011782188,9.71445146547012e-16,0.0,-0.0,0.0,0.3544301809947785,0.24062558310243415,0.12531155295948204,0.12295631179028639,0.75,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.06,1.7320508075688772,0.0,1.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,0.6945370860172861,0.07717078733525405,-1.4444434628144629e-15,1.4444434628144629e-15,-3.2034265038149176e-16,0.0,0.3571615543053639,0.24169286753004376,0.1259051795581094,0.12403174762035185,1.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.06,2.598076211353316,0.0,1.5000000000000002,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,18.0,20.25,1.8259631866945703,0.09017102156516396,-6.268075129551693e-16,6.268075129551693e-16,-6.406853007629837e-16,-2.220446049250313e-16,0.36045057711258743,0.24294188982246562,0.1266146172207444,0.12473934025614082,1.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.06,3.4641016151377544,0.0,2.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,3.6494360565868895,0.1013732237940803,-7.22798496808111e-16,7.22798496808111e-16,-3.2034265038149176e-16,-2.220446049250313e-16,0.36079921581557267,0.2430100763823419,0.12668383569837252,0.12397642929829371,2.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.06,5.196152422706632,0.0,3.0000000000000004,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,36.0,81.0,9.439199189947768,0.1165333233326885,-2.7755575615628914e-17,2.7755575615628914e-17,-0.0,-4.440892098500626e-16,0.3527430617554094,0.23966406716776933,0.12492051318571207,0.12085131653459197,3.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.08,0.0,0.0,0.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,7.580697317285267e-16,0.0,4.805139755722376e-16,-4.440892098500626e-16,0.5341276748914985,0.2989463359772831,0.16140734689729622,0.15625802819318244,0.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.08,0.17320508075688773,0.0,0.1,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.0038584759126858966,0.04287195458539886,5.551115123125783e-16,0.0,-0.0,0.0,0.5379835566215578,0.3002275258716757,0.16214082347441924,0.1573507417979407,0.1,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.08,0.4330127018922193,0.0,0.25,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.027345045806466368,0.04861341476705134,-1.778663901003769e-15,1.778663901003769e-15,-6.406853007629837e-16,-4.440892098500626e-16,0.5432215163459824,0.3019568877849842,0.16313369341915251,0.15887723872090354,0.25,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.08,0.8660254037844386,0.0,0.5,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.13087574828262238,0.058166999236721084,1.4432899320127035e-15,0.0,-0.0,1.1102230246251565e-16,0.5504584226196951,0.30432018050360926,0.16449846509797358,0.1611146136973539,0.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.08,1.299038105676658,0.0,0.7500000000000001,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,9.0,5.0625,0.3416696226102655,0.06749029582424998,1.4860768262379062e-15,0.0,3.2034265038149176e-16,-2.220446049250313e-16,0.5557789108917668,0.30602767183231794,0.1654958729111312,0.1629593066007625,0.75,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.08,1.7320508075688772,0.0,1.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,0.6873249597957343,0.07636943997730383,8.072187544567569e-16,0.0,6.406853007629834e-16,2.220446049250313e-16,0.5591402847146171,0.3070746020217163,0.16612208578374618,0.16406251401687477,1.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.08,2.598076211353316,0.0,1.5000000000000002,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,18.0,20.25,1.8641042958107505,0.09205453312645681,1.942890293094024e-16,0.0,-0.0,-4.440892098500626e-16,0.5599012105137452,0.30718660087605026,0.16625545157529173,0.16271825072067977,1.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.08,3.4641016151377544,0.0,2.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,3.7421352558834164,0.10394820155231717,2.070132863154576e-16,0.0,-3.2034265038149176e-16,0.0,0.5527462234518982,0.3046919023464918,0.1649070536954554,0.1601232213476119,2.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.08,5.196152422706632,0.0,3.0000000000000004,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,36.0,81.0,9.159285254300984,0.11307759573211092,3.7354674000923107e-16,0.0,-3.2034265038149176e-16,-4.440892098500626e-16,0.5160589029686748,0.2922799837975594,0.15794727253780186,0.15147824136262059,3.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.1,0.0,0.0,0.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,7.985495643502109e-16,0.0,1.6017132519074588e-16,0.0,0.7424888219508778,0.3533732528211757,0.19852804042727734,0.19208099820188992,0.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.1,0.17320508075688773,0.0,0.1,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.0031611826827140895,0.03512425203015656,-9.30965313925328e-16,9.30965313925328e-16,-3.2034265038149176e-16,0.0,0.7486888399656242,0.3551458490413595,0.1995893202900177,0.19370053612987742,0.1,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.1,0.4330127018922193,0.0,0.25,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.023535462027294604,0.04184082138185709,-7.054246984083154e-17,7.054246984083154e-17,-3.2034265038149176e-16,0.0,0.7568155799955316,0.3574514054414851,0.20097494081551226,0.19591178544105112,0.25,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.1,0.8660254037844386,0.0,0.5,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.11988282104505762,0.05328125379780341,2.625244375467154e-16,0.0,-3.2034265038149176e-16,0.0,0.7671451737227838,0.3603389258804314,0.2027263557604536,0.1990011058591113,0.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.1,1.299038105676658,0.0,0.7500000000000001,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,9.0,5.0625,0.3264139878784763,0.06447683711179779,-2.0284640815444294e-15,2.0284640815444294e-15,-6.406853007629837e-16,-2.220446049250313e-16,0.773350887878638,0.36201911067659664,0.20377139414212445,0.201326233947236,0.75,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.1,1.7320508075688772,0.0,1.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,0.6745428231573377,0.07494920257303755,-5.551115123125783e-16,5.551115123125783e-16,-0.0,0.0,0.7753608534191982,0.362486776189196,0.20410499126391135,0.20062723757798562,1.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.1,2.598076211353316,0.0,1.5000000000000002,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,18.0,20.25,1.8683036661021304,0.09226190943714224,-5.551115123125783e-16,5.551115123125783e-16,-0.0,-2.220446049250313e-16,0.7667836589820384,0.35982025236564213,0.20264636415988518,0.1971157747984018,1.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.1,3.4641016151377544,0.0,2.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,3.7059095554562242,0.10294193209600627,-1.4108493968166328e-16,1.4108493968166328e-16,-6.406853007629837e-16,-4.440892098500626e-16,0.7419381541972784,0.35251283853261184,0.19842260267304615,0.1913479990981499,2.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.1,5.196152422706632,0.0,3.0000000000000004,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,36.0,81.0,8.133194839623151,0.10040981283485372,9.193591695343281e-17,0.0,4.805139755722376e-16,0.0,0.6495588493866242,0.3253000390613142,0.18237073310972757,0.1738118634011926,3.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.14,0.0,0.0,0.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,1.9174417790819134e-15,0.0,6.406853007629834e-16,0.0,1.17369672868655,0.434474714453159,0.26634093257391844,0.25728192666136157,0.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.14,0.17320508075688773,0.0,0.1,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.0023271727548185186,0.0258574750535391,-5.551115123125783e-16,5.551115123125783e-16,-0.0,-2.220446049250313e-16,1.18542890240637,0.4371419852036043,0.2680927910873062,0.26012984205020173,0.1,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.14,0.4330127018922193,0.0,0.25,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.01774140963457118,0.03154028379479322,3.3306690738754696e-16,0.0,-0.0,-4.440892098500626e-16,1.199496759138281,0.4403154699705144,0.27018392574636607,0.2638245361430761,0.25,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.14,0.8660254037844386,0.0,0.5,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.10033877540769906,0.044595011292310714,-1.208521070081617e-15,1.208521070081617e-15,-3.2034265038149176e-16,-2.220446049250313e-16,1.213273809410105,0.4433575662568608,0.2722189666757418,0.2683983688270464,0.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.14,1.299038105676658,0.0,0.7500000000000001,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,9.0,5.0625,0.296250282885587,0.058518574397152995,-5.551115123125783e-16,5.551115123125783e-16,-0.0,0.0,1.214742375333635,0.4435614718413293,0.27242872857453515,0.2673035303324003,0.75,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.14,1.7320508075688772,0.0,1.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,0.640649717112615,0.0711833019014017,-6.724959432781215e-16,6.724959432781215e-16,1.6017132519074588e-16,3.3306690738754696e-16,1.2039118228896906,0.4409446221916733,0.27082349110576154,0.2637062202019013,1.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.14,2.598076211353316,0.0,1.5000000000000002,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,18.0,20.25,1.78948821085681,0.08836978819045975,9.80114336653558e-16,0.0,4.805139755722376e-16,0.0,1.1468086859825808,0.42757656453743575,0.2623368334437075,0.25232642560852886,1.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.14,3.4641016151377544,0.0,2.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,3.281338401142559,0.09114828892062668,-2.8391788465931673e-16,2.8391788465931673e-16,1.6017132519074588e-16,-2.220446049250313e-16,1.0474657393285516,0.4042819249465942,0.24732348081898345,0.2359407637006882,2.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.14,5.196152422706632,0.0,3.0000000000000004,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,36.0,81.0,4.6095182610989545,0.056907632853073514,6.106226635438361e-16,0.0,-0.0,0.0,0.7613761179712648,0.3333156401853007,0.20155379257850464,0.19086384164763578,3.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.18,0.0,0.0,0.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,1.6398860229256242e-15,0.0,6.406853007629834e-16,1.1102230246251565e-16,1.5812010591391483,0.4792638677070614,0.32386270190852223,0.3121764337771063,0.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.18,0.17320508075688773,0.0,0.1,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.0027901080176348553,0.03100120019594284,-1.172096304359442e-15,1.172096304359442e-15,1.6017132519074588e-16,0.0,1.598559230860712,0.4824759413576343,0.32625345209544687,0.316408220092309,0.1,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.18,0.4330127018922193,0.0,0.25,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.016738601573855656,0.029757513909076733,-5.296629983004681e-16,5.296629983004681e-16,-6.406853007629837e-16,0.0,1.6170491992387288,0.4858997684849027,0.32878728319055056,0.3216018069462248,0.25,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.18,0.8660254037844386,0.0,0.5,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.08778300561754633,0.03901466916335394,8.881784197001252e-16,0.0,-0.0,0.0,1.6273171539960258,0.48780683491207966,0.33018291820021284,0.3247348275656423,0.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.18,1.299038105676658,0.0,0.7500000000000001,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,9.0,5.0625,0.27267329552712344,0.05386139170906142,5.296629983004678e-16,0.0,6.406853007629834e-16,0.0,1.6118194520801254,0.4849246878004412,0.32806339613329194,0.31917014532354093,0.75,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.18,1.7320508075688772,0.0,1.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,0.6063026052968449,0.0673669561440939,-7.644318602315544e-16,7.644318602315544e-16,-3.2034265038149176e-16,-2.220446049250313e-16,1.5712540791993177,0.4773309073053066,0.3225168208755545,0.3109568730267336,1.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.18,2.598076211353316,0.0,1.5000000000000002,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,18.0,20.25,1.62103886340235,0.08005130189641235,4.440892098500626e-16,0.0,-0.0,-2.220446049250313e-16,1.4216676654650957,0.44884156445897205,0.3018029974934272,0.2874513887976574,1.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.18,3.4641016151377544,0.0,2.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,2.504222575764118,0.06956173821566998,-2.093203479189761e-16,2.093203479189761e-16,-3.2034265038149176e-16,-4.440892098500626e-16,1.1990067806063438,0.40447130429767697,0.2698979739341647,0.2557218367597886,2.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.18,5.196152422706632,0.0,3.0000000000000004,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,36.0,81.0,1.9822123734088586,0.024471757696405663,-6.684408763786126e-16,6.684408763786126e-16,-6.406853007629837e-16,0.0,0.6636994197712953,0.2769899843368298,0.1847078817214579,0.1744848253808279,3.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.21999999999999997,0.0,0.0,0.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,-7.644318602315544e-16,7.644318602315544e-16,-3.2034265038149176e-16,0.0,1.930049940722324,0.4926082013435826,0.3698909445865925,0.35558711952260763,0.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.21999999999999997,0.17320508075688773,0.0,0.1,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.0038600696684113777,0.04288966298234865,-1.8561983920285633e-16,1.8561983920285633e-16,4.805139755722376e-16,2.220446049250313e-16,1.9522482025713166,0.4956719276046615,0.37280325400265085,0.36131813203367946,0.1,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.21999999999999997,0.4330127018922193,0.0,0.25,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.01952574793634108,0.03471244077571749,1.3195433725441327e-15,0.0,3.2034265038149176e-16,0.0,1.972490275222714,0.4985038751356564,0.37544364549061787,0.3679783599345532,0.25,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.21999999999999997,0.8660254037844386,0.0,0.5,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.08205991003626334,0.036471071127228166,-1.0847745106130463e-15,1.0847745106130463e-15,-6.406853007629837e-16,-2.220446049250313e-16,1.9711272724559386,0.49846229139282205,0.3752586960445652,0.36634361115001085,0.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.21999999999999997,1.299038105676658,0.0,0.7500000000000001,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,9.0,5.0625,0.2582552821101397,0.051013389058793025,1.1830725560695063e-15,0.0,9.61027951144475e-16,0.0,1.92669999269624,0.4924035942078433,0.36948121017082125,0.3559859050765616,0.75,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.21999999999999997,1.7320508075688772,0.0,1.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,0.5793583950343829,0.06437315500382035,-1.0847745106130463e-15,1.0847745106130463e-15,-6.406853007629837e-16,-2.220446049250313e-16,1.841623916276375,0.4802521140714485,0.3583737094706709,0.3418918245007789,1.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.21999999999999997,2.598076211353316,0.0,1.5000000000000002,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,18.0,20.25,1.3928449382259516,0.06878246608523218,-7.517076032254994e-16,7.517076032254994e-16,-6.406853007629837e-16,0.0,1.5662999719611523,0.4373574309327053,0.32163217857996096,0.3038174611733783,1.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.21999999999999997,3.4641016151377544,0.0,2.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,1.5769819190350303,0.04380505330652863,-1.0974987676191014e-15,1.0974987676191014e-15,-3.2034265038149176e-16,0.0,1.193658277738276,0.36975774050389987,0.26905414249583665,0.25415454842582313,2.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.21999999999999997,5.196152422706632,0.0,3.0000000000000004,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,36.0,81.0,2.994431432668693,0.03696828929220609,1.1934897514720433e-15,0.0,-0.0,0.0,0.476471928987442,0.1736677032378826,0.15010506637080595,0.14168625295228574,3.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.26,0.0,0.0,0.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,-3.3306690738754696e-16,3.3306690738754696e-16,-0.0,-2.220446049250313e-16,2.20238697740865,0.48388279080445895,0.40429708519435126,0.38743835730756865,0.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.26,0.17320508075688773,0.0,0.1,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.004788247953099509,0.053202755034439,2.220446049250313e-16,0.0,-0.0,-4.440892098500626e-16,2.2283378463786754,0.485557157813368,0.40760858216502455,0.39478737868720853,0.1,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.26,0.4330127018922193,0.0,0.25,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.022316392369303495,0.03967358643431734,2.7119362765326154e-16,0.0,1.6017132519074588e-16,2.220446049250313e-16,2.2477473223882223,0.48660150240811667,0.4100672429520345,0.4029365806449813,0.25,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.26,0.8660254037844386,0.0,0.5,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.07862696597924777,0.034945318212999024,-7.517076032254994e-16,7.517076032254994e-16,-6.406853007629837e-16,0.0,2.228785267121053,0.4847720436298593,0.4076590113160419,0.39444090505937446,0.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.26,1.299038105676658,0.0,0.7500000000000001,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,9.0,5.0625,0.2535467204338694,0.05008330280175198,3.3306690738754696e-16,0.0,-0.0,0.0,2.148578874638197,0.4781318146579963,0.3975231518975772,0.37874216142744754,0.75,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.26,1.7320508075688772,0.0,1.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,0.565432170293648,0.06282579669929425,2.093203479189761e-16,0.0,3.2034265038149176e-16,-2.220446049250313e-16,2.011880995298664,0.46496636893240867,0.38014053124616537,0.3585818313303033,1.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.26,2.598076211353316,0.0,1.5000000000000002,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,18.0,20.25,1.1289161111491226,0.055748943760450496,-8.7545416269407e-16,8.7545416269407e-16,-3.2034265038149176e-16,0.0,1.5970475825546835,0.4109285775384462,0.32569475202921366,0.30561734561007275,1.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.26,3.4641016151377544,0.0,2.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,0.808634891479033,0.022462080318862036,2.3938298513812325e-16,0.0,9.61027951144475e-16,6.661338147750939e-16,1.0772740038134887,0.3143567900194806,0.2516893382735952,0.23798206901159424,2.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.26,5.196152422706632,0.0,3.0000000000000004,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,36.0,81.0,2.3897218886392095,0.029502739365916165,-2.093203479189761e-16,2.093203479189761e-16,-3.2034265038149176e-16,-4.440892098500626e-16,0.39919564725461304,0.10410751077907388,0.1346915516552488,0.12787795730378337,3.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.3,0.0,0.0,0.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,-6.187327973428543e-17,6.187327973428543e-17,1.6017132519074588e-16,0.0,2.3953613565928693,0.46581638623261257,0.4280027005176548,0.4087424115772101,0.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.3,0.17320508075688773,0.0,0.1,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.00527999402463224,0.05866660027369157,2.220446049250313e-16,0.0,-0.0,2.220446049250313e-16,2.424133610707181,0.4640203370151556,0.4316245890507638,0.4178282780687063,0.1,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.3,0.4330127018922193,0.0,0.25,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.022791713364196435,0.04051860153634924,3.2034265038149176e-16,0.0,3.2034265038149176e-16,0.0,2.4410454204729746,0.46138321541196226,0.4337292669935613,0.42585891920043345,0.25,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.3,0.8660254037844386,0.0,0.5,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.07497038276526154,0.03332017011789403,3.3306690738754696e-16,0.0,-0.0,3.3306690738754696e-16,2.402832454301926,0.459125139800014,0.4289432803466554,0.4107152773248812,0.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.3,1.299038105676658,0.0,0.7500000000000001,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,9.0,5.0625,0.2633998963626998,0.052029609158064156,7.771561172376096e-16,0.0,-0.0,-6.661338147750939e-16,2.2877877379796123,0.4573830790333666,0.41462456884623483,0.3901256054755984,0.75,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.3,1.7320508075688772,0.0,1.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,0.5714090249391638,0.06348989165990711,-1.2940948585320226e-15,1.2940948585320226e-15,-9.610279511444756e-16,-4.440892098500626e-16,2.1014195237068045,0.44800649305891194,0.3912667661685417,0.3647696507820738,1.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.3,2.598076211353316,0.0,1.5000000000000002,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,18.0,20.25,0.846186192120946,0.04178697245041709,1.343243881260252e-15,0.0,1.1211992763352207e-15,6.661338147750939e-16,1.5485922881509722,0.3815219675823552,0.31900734989592266,0.2977650216306632,1.5,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
0.3,3.4641016151377544,0.0,2.0,-1.7320508075688772,-1.7320508075688772,-1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,0.7639471231355249,0.021220753420431258,-8.326672684688674e-16,8.326672684688674e-16,-0.0,2.220446049250313e-16,0.9172298070835656,0.244834903185583,0.226971419741929,0.21656609481058178,2.0,-1.7320508075688772,1.7320508075688772,False,D_no_TF,ferro_like_J_negative
